time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 21:30:00,OI2401,OI401,8231.0,1309.0,10774379.0,180.0,8249.0,8249.0,8216.0,8216.0,8282.0,8216.0,8249.0,8249.0,8216.0,1309.0,10774379.0,19744
2023-05-09 22:00:00,OI2401,OI401,8221.0,1822.0,14953048.0,27.0,8231.0,8231.0,8191.0,8231.0,8282.0,8216.0,8249.0,8249.0,8191.0,3131.0,25727427.0,19771
2023-05-09 22:30:00,OI2401,OI401,8165.0,1599.0,13101143.0,154.0,8221.0,8230.0,8159.0,8221.0,8282.0,8216.0,8249.0,8249.0,8159.0,4730.0,38828570.0,19925
2023-05-09 23:00:00,OI2401,OI401,8182.0,1299.0,10615259.0,30.0,8165.0,8187.0,8150.0,8165.0,8282.0,8216.0,8249.0,8249.0,8150.0,6029.0,49443829.0,19955
2023-05-10 09:30:00,OI2401,OI401,8260.0,2572.0,21213386.0,-423.0,8182.0,8281.0,8182.0,8182.0,8282.0,8216.0,8249.0,8281.0,8150.0,8601.0,70657215.0,19532
2023-05-10 10:00:00,OI2401,OI401,8259.0,1276.0,10541602.0,6.0,8260.0,8276.0,8246.0,8260.0,8282.0,8216.0,8249.0,8281.0,8150.0,9877.0,81198817.0,19538
2023-05-10 10:45:00,OI2401,OI401,8238.0,1063.0,8771743.0,-145.0,8259.0,8270.0,8222.0,8259.0,8282.0,8216.0,8249.0,8281.0,8150.0,10940.0,89970560.0,19393
2023-05-10 11:15:00,OI2401,OI401,8247.0,638.0,5246912.0,-48.0,8238.0,8252.0,8224.0,8238.0,8282.0,8216.0,8249.0,8281.0,8150.0,11578.0,95217472.0,19345
2023-05-10 13:45:00,OI2401,OI401,8223.0,1417.0,11653408.0,122.0,8247.0,8247.0,8201.0,8247.0,8282.0,8216.0,8249.0,8281.0,8150.0,12995.0,106870880.0,19467
2023-05-10 14:15:00,OI2401,OI401,8240.0,696.0,5723904.0,-33.0,8223.0,8246.0,8219.0,8223.0,8282.0,8216.0,8249.0,8281.0,8150.0,13691.0,112594784.0,19434
2023-05-10 14:45:00,OI2401,OI401,8220.0,829.0,6817696.0,105.0,8240.0,8240.0,8208.0,8240.0,8282.0,8216.0,8249.0,8281.0,8150.0,14520.0,119412480.0,19539
2023-05-10 15:00:00,OI2401,OI401,8207.0,463.0,3792729.0,-9.0,8221.0,8229.0,8201.0,8220.0,8282.0,8216.0,8249.0,8281.0,8150.0,14983.0,123205209.0,19530
