time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-10 21:30:00,b2308,b2308,3994.0,756.0,30275020.0,103.0,4011.0,4020.0,3993.0,4000.0,4005.0,4000.0,4011.0,4020.0,3993.0,756.0,30275020.0,10442
2023-05-10 22:00:00,b2308,b2308,4008.0,1204.0,48183460.0,49.0,3994.0,4013.0,3994.0,3994.0,4005.0,4000.0,4011.0,4020.0,3993.0,1960.0,78458480.0,10491
2023-05-10 22:30:00,b2308,b2308,4002.0,575.0,23040070.0,106.0,4008.0,4016.0,4000.0,4008.0,4005.0,4000.0,4011.0,4020.0,3993.0,2535.0,101498550.0,10597
2023-05-10 23:00:00,b2308,b2308,4017.0,596.0,23850540.0,71.0,4002.0,4017.0,3995.0,4002.0,4005.0,4000.0,4011.0,4020.0,3993.0,3131.0,125349090.0,10668
2023-05-11 09:30:00,b2308,b2308,4003.0,861.0,34446730.0,153.0,4004.0,4008.0,3994.0,4017.0,4005.0,4000.0,4011.0,4020.0,3993.0,3992.0,159795820.0,10821
2023-05-11 10:00:00,b2308,b2308,3977.0,954.0,38061600.0,67.0,4003.0,4004.0,3973.0,4003.0,4005.0,4000.0,4011.0,4020.0,3973.0,4946.0,197857420.0,10888
2023-05-11 10:45:00,b2308,b2308,3979.0,523.0,20787660.0,-20.0,3977.0,3981.0,3968.0,3977.0,4005.0,4000.0,4011.0,4020.0,3968.0,5469.0,218645080.0,10868
2023-05-11 11:15:00,b2308,b2308,3998.0,655.0,26117680.0,-21.0,3979.0,3998.0,3973.0,3979.0,4005.0,4000.0,4011.0,4020.0,3968.0,6124.0,244762760.0,10847
2023-05-11 13:45:00,b2308,b2308,4001.0,587.0,23477080.0,-108.0,3998.0,4005.0,3995.0,3998.0,4005.0,4000.0,4011.0,4020.0,3968.0,6711.0,268239840.0,10739
2023-05-11 14:15:00,b2308,b2308,4018.0,455.0,18216870.0,-1.0,4002.0,4018.0,3998.0,4001.0,4005.0,4000.0,4011.0,4020.0,3968.0,7166.0,286456710.0,10738
2023-05-11 14:45:00,b2308,b2308,3995.0,550.0,22037930.0,39.0,4017.0,4020.0,3993.0,4018.0,4005.0,4000.0,4011.0,4020.0,3968.0,7716.0,308494640.0,10777
2023-05-11 15:00:00,b2308,b2308,3992.0,137.0,5466410.0,-33.0,3996.0,3996.0,3987.0,3995.0,4005.0,4000.0,4011.0,4020.0,3968.0,7853.0,313961050.0,10744
