time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 21:30:00,l2401,l2401,7759.0,743.0,28793505.0,316.0,7750.0,7764.0,7737.0,7755.0,7803.0,7755.0,7750.0,7764.0,7737.0,743.0,28793505.0,7543
2023-05-09 22:00:00,l2401,l2401,7773.0,91.0,3535150.0,-10.0,7759.0,7780.0,7753.0,7759.0,7803.0,7755.0,7750.0,7780.0,7737.0,834.0,32328655.0,7533
2023-05-09 22:30:00,l2401,l2401,7754.0,202.0,7837290.0,44.0,7773.0,7778.0,7751.0,7773.0,7803.0,7755.0,7750.0,7780.0,7737.0,1036.0,40165945.0,7577
2023-05-09 23:00:00,l2401,l2401,7750.0,215.0,8329555.0,85.0,7754.0,7754.0,7743.0,7754.0,7803.0,7755.0,7750.0,7780.0,7737.0,1251.0,48495500.0,7662
2023-05-10 09:30:00,l2401,l2401,7763.0,717.0,27850590.0,257.0,7778.0,7785.0,7763.0,7750.0,7803.0,7755.0,7750.0,7785.0,7737.0,1968.0,76346090.0,7919
2023-05-10 10:00:00,l2401,l2401,7733.0,447.0,17306545.0,211.0,7763.0,7763.0,7727.0,7763.0,7803.0,7755.0,7750.0,7785.0,7727.0,2415.0,93652635.0,8130
2023-05-10 10:45:00,l2401,l2401,7728.0,451.0,17429845.0,223.0,7733.0,7736.0,7720.0,7733.0,7803.0,7755.0,7750.0,7785.0,7720.0,2866.0,111082480.0,8353
2023-05-10 11:15:00,l2401,l2401,7724.0,729.0,28121345.0,244.0,7728.0,7728.0,7706.0,7728.0,7803.0,7755.0,7750.0,7785.0,7706.0,3595.0,139203825.0,8597
2023-05-10 13:45:00,l2401,l2401,7737.0,228.0,8810360.0,50.0,7724.0,7739.0,7717.0,7724.0,7803.0,7755.0,7750.0,7785.0,7706.0,3823.0,148014185.0,8647
2023-05-10 14:15:00,l2401,l2401,7725.0,221.0,8550510.0,62.0,7737.0,7750.0,7723.0,7737.0,7803.0,7755.0,7750.0,7785.0,7706.0,4044.0,156564695.0,8709
2023-05-10 14:45:00,l2401,l2401,7732.0,140.0,5406520.0,28.0,7725.0,7732.0,7717.0,7725.0,7803.0,7755.0,7750.0,7785.0,7706.0,4184.0,161971215.0,8737
2023-05-10 15:00:00,l2401,l2401,7742.0,55.0,2127195.0,-3.0,7732.0,7742.0,7729.0,7732.0,7803.0,7755.0,7750.0,7785.0,7706.0,4239.0,164098410.0,8734
