time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-10 21:30:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-10 22:00:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-10 22:30:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-10 23:00:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-11 09:30:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-11 10:00:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-11 10:45:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-11 11:15:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-11 13:45:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-11 14:15:00,RM401C3100,RM401C3100,50.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,51.5,50.0,50.0,50.0,50.0,0.0,0.0,200
2023-05-11 14:45:00,RM401C3100,RM401C3100,51.5,3.0,154.5,3.0,51.5,51.5,50.0,50.0,51.5,50.0,51.5,51.5,51.5,3.0,154.5,203
2023-05-11 15:00:00,RM401C3100,RM401C3100,51.5,0.0,0.0,0.0,51.5,51.5,51.5,51.5,51.5,50.0,51.5,51.5,51.5,3.0,154.5,203
