StockID,StockName,截止日,合约交易代码,合约简称,标的证券代码,标的证券名称,标的证券类型,行权方式,期权类型,合约单位,行权价,首个交易日,最后交易日,行权日,行权交割日,到期日,合约未平仓数,合约前收盘价,合约前结算价,标的证券前收盘,是否有涨跌幅限制,涨幅上限价格,跌幅下限价格,单位保证金,保证金计算比例参数一,保证金计算比例参数二,整手数,单笔限价申报下限,单笔限价申报上限,单笔市价申报下限,单笔市价申报上限,单笔报价申报下限,单笔报价申报上限,最小报价单位,期权合约状态信息,开仓状态,是否连续停牌,是否距离到期日不足5个交易日,最近5个交易日内合约是否发生过调整,是否新挂牌合约,上市地
OP90002615,深证100ETF购10月2900,20231009,159901C2310M002900,深证100ETF购10月2900,SZ159901,深证100ETF,ETF,欧式,认购,10000,2.9,20230825,20231025,20231025,20231026,20231025,0.0,0.0,0.0026,0.0,有,0.2402,0.0001,1872.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002616,深证100ETF沽10月2900,20231009,159901P2310M002900,深证100ETF沽10月2900,SZ159901,深证100ETF,ETF,欧式,认沽,10000,2.9,20230825,20231025,20231025,20231026,20231025,0.0,0.0,0.2578,0.0,有,0.5216,0.0001,5743.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002503,深证100ETF购3月2550,20231009,159901C2403M002550,深证100ETF购3月2550,SZ159901,深证100ETF,ETF,欧式,认购,10000,2.55,20230821,20240327,20240327,20240328,20240327,0.0,0.0,0.205,0.0,有,0.4688,0.0001,5215.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002625,深证100ETF购10月3000,20231009,159901C2310M003000,深证100ETF购10月3000,SZ159901,深证100ETF,ETF,欧式,认购,10000,3.0,20230905,20231025,20231025,20231026,20231025,0.0,0.0,0.0012,0.0,有,0.2288,0.0001,1858.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002504,深证100ETF沽3月2550,20231009,159901P2403M002550,深证100ETF沽3月2550,SZ159901,深证100ETF,ETF,欧式,认沽,10000,2.55,20230821,20240327,20240327,20240328,20240327,0.0,0.0,0.0733,0.0,有,0.3195,0.0001,3018.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002626,深证100ETF沽10月3000,20231009,159901P2310M003000,深证100ETF沽10月3000,SZ159901,深证100ETF,ETF,欧式,认沽,10000,3.0,20230905,20231025,20231025,20231026,20231025,0.0,0.0,0.3575,0.0,有,0.6213,0.0937,6740.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002620,深证100ETF沽10月2950,20231009,159901P2310M002950,深证100ETF沽10月2950,SZ159901,深证100ETF,ETF,欧式,认沽,10000,2.95,20230830,20231025,20231025,20231026,20231025,0.0,0.0,0.3076,0.0,有,0.5714,0.0438,6241.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002179,深证100ETF购12月3300,20231009,159901C2312M003300,深证100ETF购12月3300,SZ159901,深证100ETF,ETF,欧式,认购,10000,3.3,20230504,20231227,20231227,20231228,20231227,0.0,0.0,0.0044,0.0,有,0.202,0.0001,1890.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002515,深证100ETF购12月2500,20231009,159901C2312M002500,深证100ETF购12月2500,SZ159901,深证100ETF,ETF,欧式,认购,10000,2.5,20230822,20231227,20231227,20231228,20231227,0.0,0.0,0.1935,0.0,有,0.4573,0.0001,5100.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002516,深证100ETF沽12月2500,20231009,159901P2312M002500,深证100ETF沽12月2500,SZ159901,深证100ETF,ETF,欧式,认沽,10000,2.5,20230822,20231227,20231227,20231228,20231227,0.0,0.0,0.0332,0.0,有,0.2694,0.0001,2117.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
