time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,bv1,bp1,ap1,av1,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 20:59:00,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,1.5,0.0,0,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:00:08,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,4,2.0,0.0,0,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:02:57,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,2.5,0.0,0,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:02:58,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,2.5,0.0,0,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:02:58,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,4,3.0,0.0,0,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:05:37,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,4,3.0,0.0,0,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:18,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,46.0,54.0,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:19,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,46.0,54.0,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:19,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,2,46.0,54.0,2,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:28,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,3,46.0,54.0,3,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:29,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,4,46.0,54.0,4,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:29,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:30,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:30,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:31,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:32,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:34,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:36,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:37,rb2401P3100,rb2401P3100,50.0,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,0.0,0.0,0.0,0.0,45
2023-05-09 21:06:38,rb2401P3100,rb2401P3100,52.5,1.0,525.0,1.0,1,49.5,53.0,6,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:40,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,53.0,4,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:40,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,49.0,52.0,2,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:41,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,49.0,52.0,2,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:42,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,3,49.0,52.0,2,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:42,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,3,49.0,52.0,2,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:43,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,2,49.0,52.0,2,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:45,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,2,49.0,53.0,2,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:46,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.0,53.0,1,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:48,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.0,53.0,1,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:49,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,2,2.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:49,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,3.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:50,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,3.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:50,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,3.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:51,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,4.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:51,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,4.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:52,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,4.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:52,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,5.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:53,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,5.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:53,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,5.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:54,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,6.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:54,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,6.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:55,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,6.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:55,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,7.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:56,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,7.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:56,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,7.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:57,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,8.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:57,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,8.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:58,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,8.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:58,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,9.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:59,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,9.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:06:59,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,9.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:00,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,10.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:00,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,10.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:01,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,10.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:01,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,11.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:02,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,11.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:02,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,11.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:03,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,12.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:03,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,12.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:04,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,12.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:04,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,13.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:05,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,13.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:05,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,13.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:06,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,14.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:06,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,14.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:07,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,14.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:07,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,15.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:08,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,15.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:08,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,15.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:09,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,16.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:17,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,16.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:18,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,16.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:18,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,17.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:27,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,17.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:28,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,17.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:28,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,18.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:37,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,18.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:38,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,18.5,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:07:38,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,19.0,0.0,0,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:08:16,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,46.5,54.5,1,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:08:16,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,46.5,54.5,1,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:08:17,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,2,46.5,54.5,2,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:08:19,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,2,46.5,52.5,2,50.0,52.5,52.5,52.5,1.0,525.0,46
2023-05-09 21:08:22,rb2401P3100,rb2401P3100,52.5,1.0,525.0,0.0,2,46.5,52.5,1,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:26,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,52.5,2,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:27,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,52.5,2,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:27,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,52.5,2,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:28,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,52.5,2,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:29,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,52.5,2,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:29,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:32,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:33,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:34,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.5,52.5,1,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:37,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,49.0,53.0,5,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:38,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,49.0,53.0,5,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:39,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,3,49.0,53.0,3,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:39,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,3,49.0,53.0,3,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:40,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,2,49.0,53.0,2,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:43,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,49.0,53.0,1,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:46,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,18.5,0.0,0,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:46,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,4,19.0,0.0,0,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:47,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,50.0,0.0,0,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:08:47,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,50.0,0.0,0,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:10:35,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,50.0,53.5,1,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:10:36,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,1,50.0,53.5,1,50.0,52.5,52.5,52.5,2.0,1050.0,46
2023-05-09 21:10:36,rb2401P3100,rb2401P3100,52.5,0.0,0.0,0.0,2,50.0,53.5,2,50.0,52.5,52.5,52.5,2.0,1050.0,46
