time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-10 21:30:00,pg2306,pg2306,4329.0,12315.0,1068368840.0,435.0,4341.0,4352.0,4325.0,4326.0,4321.0,4326.0,4341.0,4352.0,4325.0,12315.0,1068368840.0,59501
2023-05-10 22:00:00,pg2306,pg2306,4312.0,8264.0,713318920.0,234.0,4328.0,4329.0,4304.0,4329.0,4321.0,4326.0,4341.0,4352.0,4304.0,20579.0,1781687760.0,59735
2023-05-10 22:30:00,pg2306,pg2306,4314.0,4832.0,417296400.0,-158.0,4310.0,4324.0,4310.0,4312.0,4321.0,4326.0,4341.0,4352.0,4304.0,25411.0,2198984160.0,59577
2023-05-10 23:00:00,pg2306,pg2306,4295.0,10301.0,887827040.0,-227.0,4315.0,4332.0,4289.0,4314.0,4321.0,4326.0,4341.0,4352.0,4289.0,35712.0,3086811200.0,59350
2023-05-11 09:30:00,pg2306,pg2306,4320.0,7202.0,620558940.0,-273.0,4301.0,4320.0,4294.0,4295.0,4321.0,4326.0,4341.0,4352.0,4289.0,42914.0,3707370140.0,59077
2023-05-11 10:00:00,pg2306,pg2306,4307.0,4204.0,362270820.0,-183.0,4320.0,4322.0,4301.0,4320.0,4321.0,4326.0,4341.0,4352.0,4289.0,47118.0,4069640960.0,58894
2023-05-11 10:45:00,pg2306,pg2306,4322.0,6832.0,590433500.0,51.0,4306.0,4330.0,4306.0,4307.0,4321.0,4326.0,4341.0,4352.0,4289.0,53950.0,4660074460.0,58945
2023-05-11 11:15:00,pg2306,pg2306,4341.0,8249.0,715961720.0,-182.0,4322.0,4356.0,4321.0,4322.0,4321.0,4326.0,4341.0,4356.0,4289.0,62199.0,5376036180.0,58763
2023-05-11 13:45:00,pg2306,pg2306,4348.0,6945.0,603666080.0,-99.0,4342.0,4362.0,4333.0,4341.0,4321.0,4326.0,4341.0,4362.0,4289.0,69144.0,5979702260.0,58664
2023-05-11 14:15:00,pg2306,pg2306,4357.0,4696.0,408803680.0,76.0,4349.0,4359.0,4345.0,4348.0,4321.0,4326.0,4341.0,4362.0,4289.0,73840.0,6388505940.0,58740
2023-05-11 14:45:00,pg2306,pg2306,4311.0,7786.0,673886660.0,-1045.0,4358.0,4358.0,4308.0,4357.0,4321.0,4326.0,4341.0,4362.0,4289.0,81626.0,7062392600.0,57695
2023-05-11 15:00:00,pg2306,pg2306,4315.0,3295.0,284156160.0,-620.0,4311.0,4317.0,4307.0,4311.0,4321.0,4326.0,4341.0,4362.0,4289.0,84921.0,7346548760.0,57075
