StockID,StockName,截止日,合约交易代码,合约简称,标的证券代码,标的证券名称,标的证券类型,行权方式,期权类型,合约单位,行权价,首个交易日,最后交易日,行权日,行权交割日,到期日,合约未平仓数,合约前收盘价,合约前结算价,标的证券前收盘,是否有涨跌幅限制,涨幅上限价格,跌幅下限价格,单位保证金,保证金计算比例参数一,保证金计算比例参数二,整手数,单笔限价申报下限,单笔限价申报上限,单笔市价申报下限,单笔市价申报上限,单笔报价申报下限,单笔报价申报上限,最小报价单位,期权合约状态信息,开仓状态,是否连续停牌,是否距离到期日不足5个交易日,最近5个交易日内合约是否发生过调整,是否新挂牌合约,上市地
OP90002674,创业板ETF购11月1900,20231009,159915C2311M001900,创业板ETF购11月1900,SZ159915,创业板ETF,ETF,欧式,认购,10000,1.9,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0974,0.0,有,0.488,0.0001,3317.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002553,创业板ETF沽10月2150,20231009,159915P2310M002150,创业板ETF沽10月2150,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.15,20230824,20231025,20231025,20231026,20231025,0.0,0.0,0.1952,0.0,有,0.5858,0.0001,4295.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002432,创业板ETF沽3月1950,20231009,159915P2403M001950,创业板ETF沽3月1950,SZ159915,创业板ETF,ETF,欧式,认沽,10000,1.95,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.0974,0.0,有,0.4868,0.0001,3287.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002429,创业板ETF购3月2250,20231009,159915C2403M002250,创业板ETF购3月2250,SZ159915,创业板ETF,ETF,欧式,认购,10000,2.25,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.0371,0.0,有,0.3683,0.0001,1738.1,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002308,创业板ETF沽12月1850,20231009,159915P2312M001850,创业板ETF沽12月1850,SZ159915,创业板ETF,ETF,欧式,认沽,10000,1.85,20230609,20231227,20231227,20231228,20231227,0.0,0.0,0.0318,0.0,有,0.3812,0.0001,1631.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002672,创业板ETF购11月1800,20231009,159915C2311M001800,创业板ETF购11月1800,SZ159915,创业板ETF,ETF,欧式,认购,10000,1.8,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.1755,0.0,有,0.5661,0.0001,4098.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002551,创业板ETF沽10月2050,20231009,159915P2310M002050,创业板ETF沽10月2050,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.05,20230824,20231025,20231025,20231026,20231025,0.0,0.0,0.1055,0.0,有,0.4961,0.0001,3398.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002430,创业板ETF购3月2300,20231009,159915C2403M002300,创业板ETF购3月2300,SZ159915,创业板ETF,ETF,欧式,认购,10000,2.3,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.0301,0.0,有,0.3513,0.0001,1668.1,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002673,创业板ETF购11月1850,20231009,159915C2311M001850,创业板ETF购11月1850,SZ159915,创业板ETF,ETF,欧式,认购,10000,1.85,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.1343,0.0,有,0.5249,0.0001,3686.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002552,创业板ETF沽10月2100,20231009,159915P2310M002100,创业板ETF沽10月2100,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.1,20230824,20231025,20231025,20231026,20231025,0.0,0.0,0.1487,0.0,有,0.5393,0.0001,3830.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002431,创业板ETF购3月2350,20231009,159915C2403M002350,创业板ETF购3月2350,SZ159915,创业板ETF,ETF,欧式,认购,10000,2.35,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.0243,0.0,有,0.3355,0.0001,1610.1,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002675,创业板ETF购11月1950,20231009,159915C2311M001950,创业板ETF购11月1950,SZ159915,创业板ETF,ETF,欧式,认购,10000,1.95,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0685,0.0,有,0.4591,0.0001,3028.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002554,创业板ETF沽10月2200,20231009,159915P2310M002200,创业板ETF沽10月2200,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.2,20230824,20231025,20231025,20231026,20231025,0.0,0.0,0.2441,0.0,有,0.6347,0.0001,4784.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002433,创业板ETF沽3月2000,20231009,159915P2403M002000,创业板ETF沽3月2000,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.0,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.1222,0.0,有,0.5128,0.0001,3565.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002599,创业板ETF购12月1800,20231009,159915C2312M001800,创业板ETF购12月1800,SZ159915,创业板ETF,ETF,欧式,认购,10000,1.8,20230824,20231227,20231227,20231228,20231227,0.0,0.0,0.1918,0.0,有,0.5824,0.0001,4261.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002676,创业板ETF购11月2000,20231009,159915C2311M002000,创业板ETF购11月2000,SZ159915,创业板ETF,ETF,欧式,认购,10000,2.0,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0467,0.0,有,0.4279,0.0001,2340.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002434,创业板ETF沽3月2050,20231009,159915P2403M002050,创业板ETF沽3月2050,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.05,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.1487,0.0,有,0.5393,0.0001,3830.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002677,创业板ETF购11月2050,20231009,159915C2311M002050,创业板ETF购11月2050,SZ159915,创业板ETF,ETF,欧式,认购,10000,2.05,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0304,0.0,有,0.4016,0.0001,1677.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002435,创业板ETF沽3月2100,20231009,159915P2403M002100,创业板ETF沽3月2100,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.1,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.1819,0.0,有,0.5725,0.0001,4162.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002678,创业板ETF购11月2100,20231009,159915C2311M002100,创业板ETF购11月2100,SZ159915,创业板ETF,ETF,欧式,认购,10000,2.1,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0194,0.0,有,0.3806,0.0001,1561.1,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002436,创业板ETF沽3月2150,20231009,159915P2403M002150,创业板ETF沽3月2150,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.15,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.2171,0.0,有,0.6077,0.0001,4514.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002679,创业板ETF购11月2150,20231009,159915C2311M002150,创业板ETF购11月2150,SZ159915,创业板ETF,ETF,欧式,认购,10000,2.15,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0127,0.0,有,0.3639,0.0001,1494.1,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002437,创业板ETF沽3月2200,20231009,159915P2403M002200,创业板ETF沽3月2200,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.2,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.2564,0.0,有,0.647,0.0001,4907.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002438,创业板ETF沽3月2250,20231009,159915P2403M002250,创业板ETF沽3月2250,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.25,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.2951,0.0,有,0.6857,0.0001,5294.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002439,创业板ETF沽3月2300,20231009,159915P2403M002300,创业板ETF沽3月2300,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.3,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.3435,0.0,有,0.7341,0.0001,5778.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002484,创业板ETF沽3月2400,20231009,159915P2403M002400,创业板ETF沽3月2400,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.4,20230801,20240327,20240327,20240328,20240327,0.0,0.0,0.4434,0.0,有,0.834,0.0528,6777.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002682,创业板ETF沽11月1850,20231009,159915P2311M001850,创业板ETF沽11月1850,SZ159915,创业板ETF,ETF,欧式,认沽,10000,1.85,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0187,0.0,有,0.3681,0.0001,1500.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002440,创业板ETF沽3月2350,20231009,159915P2403M002350,创业板ETF沽3月2350,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.35,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.3935,0.0,有,0.7841,0.0029,6278.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002683,创业板ETF沽11月1900,20231009,159915P2311M001900,创业板ETF沽11月1900,SZ159915,创业板ETF,ETF,欧式,认沽,10000,1.9,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0325,0.0,有,0.4019,0.0001,2138.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002123,创业板ETF购12月2050,20231009,159915C2312M002050,创业板ETF购12月2050,SZ159915,创业板ETF,ETF,欧式,认购,10000,2.05,20230427,20231227,20231227,20231228,20231227,0.0,0.0,0.0515,0.0,有,0.4227,0.0001,1888.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002684,创业板ETF沽11月1950,20231009,159915P2311M001950,创业板ETF沽11月1950,SZ159915,创业板ETF,ETF,欧式,认沽,10000,1.95,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0533,0.0,有,0.4427,0.0001,2846.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002124,创业板ETF购12月2100,20231009,159915C2312M002100,创业板ETF购12月2100,SZ159915,创业板ETF,ETF,欧式,认购,10000,2.1,20230427,20231227,20231227,20231228,20231227,0.0,0.0,0.037,0.0,有,0.3982,0.0001,1737.1,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002685,创业板ETF沽11月2000,20231009,159915P2311M002000,创业板ETF沽11月2000,SZ159915,创业板ETF,ETF,欧式,认沽,10000,2.0,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.0809,0.0,有,0.4715,0.0001,3152.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
