,time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,bv1,bp1,ap1,av1,prev_close,open,high,low,volume,amount,open_interest
0,2023-09-18 11:30:00,SH603369,今世缘,61.4,3399400.0,208072098.0,11889.0,400,61.34,61.4,400,60.64,60.7,61.8,60.03,3399400.0,208072098.0,11889
1,2023-09-18 15:00:00,SH603369,今世缘,61.92,2366090.0,146234990.0,7840.0,6000,61.92,61.93,300,60.64,60.7,62.0,60.03,5765490.0,354307088.0,19729
