time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 21:30:00,a2307,a2307,5015.0,41231.0,2070746330.0,-2323.0,5051.0,5056.0,5004.0,5075.0,5078.0,5075.0,5051.0,5056.0,5004.0,41231.0,2070746330.0,162734
2023-05-09 22:00:00,a2307,a2307,5005.0,18466.0,923610430.0,-2278.0,5014.0,5015.0,4992.0,5015.0,5078.0,5075.0,5051.0,5056.0,4992.0,59697.0,2994356760.0,160456
2023-05-09 22:30:00,a2307,a2307,4982.0,15487.0,773158020.0,42.0,5004.0,5005.0,4982.0,5005.0,5078.0,5075.0,5051.0,5056.0,4982.0,75184.0,3767514780.0,160498
2023-05-09 23:00:00,a2307,a2307,4980.0,13284.0,661728070.0,185.0,4982.0,4988.0,4976.0,4982.0,5078.0,5075.0,5051.0,5056.0,4976.0,88468.0,4429242850.0,160683
2023-05-10 09:30:00,a2307,a2307,4934.0,51129.0,2528489520.0,631.0,4980.0,4981.0,4925.0,4980.0,5078.0,5075.0,5051.0,5056.0,4925.0,139597.0,6957732370.0,161314
2023-05-10 10:00:00,a2307,a2307,4951.0,18680.0,923442270.0,-1861.0,4934.0,4956.0,4929.0,4934.0,5078.0,5075.0,5051.0,5056.0,4925.0,158277.0,7881174640.0,159453
2023-05-10 10:45:00,a2307,a2307,4944.0,15416.0,763052900.0,-519.0,4951.0,4965.0,4939.0,4951.0,5078.0,5075.0,5051.0,5056.0,4925.0,173693.0,8644227540.0,158934
2023-05-10 11:15:00,a2307,a2307,4954.0,9687.0,479520610.0,-262.0,4944.0,4956.0,4942.0,4944.0,5078.0,5075.0,5051.0,5056.0,4925.0,183380.0,9123748150.0,158672
2023-05-10 13:45:00,a2307,a2307,4954.0,12038.0,596067870.0,-1030.0,4953.0,4958.0,4946.0,4954.0,5078.0,5075.0,5051.0,5056.0,4925.0,195418.0,9719816020.0,157642
2023-05-10 14:15:00,a2307,a2307,4944.0,10040.0,496525850.0,-693.0,4954.0,4955.0,4940.0,4954.0,5078.0,5075.0,5051.0,5056.0,4925.0,205458.0,10216341870.0,156949
2023-05-10 14:45:00,a2307,a2307,4954.0,5650.0,279709320.0,-673.0,4944.0,4956.0,4943.0,4944.0,5078.0,5075.0,5051.0,5056.0,4925.0,211108.0,10496051190.0,156276
2023-05-10 15:00:00,a2307,a2307,4942.0,11394.0,563985100.0,-1192.0,4953.0,4968.0,4937.0,4954.0,5078.0,5075.0,5051.0,5056.0,4925.0,222502.0,11060036290.0,155084
