time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-10 21:30:00,p2404-P-6900,p2404-P-6900,555.5,4.0,21605.0,3.0,550.5,558.0,496.5,517.5,517.5,517.5,550.5,558.0,496.5,4.0,21605.0,3
2023-05-10 22:00:00,p2404-P-6900,p2404-P-6900,555.5,0.0,0.0,0.0,555.5,555.5,555.5,555.5,517.5,517.5,550.5,558.0,496.5,4.0,21605.0,3
2023-05-10 22:30:00,p2404-P-6900,p2404-P-6900,555.5,0.0,0.0,0.0,555.5,555.5,555.5,555.5,517.5,517.5,550.5,558.0,496.5,4.0,21605.0,3
2023-05-10 23:00:00,p2404-P-6900,p2404-P-6900,555.5,0.0,0.0,0.0,555.5,555.5,555.5,555.5,517.5,517.5,550.5,558.0,496.5,4.0,21605.0,3
2023-05-11 09:30:00,p2404-P-6900,p2404-P-6900,575.0,1.0,5750.0,1.0,555.5,575.0,555.5,555.5,517.5,517.5,550.5,575.0,496.5,5.0,27355.0,4
2023-05-11 10:00:00,p2404-P-6900,p2404-P-6900,575.0,0.0,0.0,0.0,575.0,575.0,575.0,575.0,517.5,517.5,550.5,575.0,496.5,5.0,27355.0,4
2023-05-11 10:45:00,p2404-P-6900,p2404-P-6900,575.0,0.0,0.0,0.0,575.0,575.0,575.0,575.0,517.5,517.5,550.5,575.0,496.5,5.0,27355.0,4
2023-05-11 11:15:00,p2404-P-6900,p2404-P-6900,575.0,0.0,0.0,0.0,575.0,575.0,575.0,575.0,517.5,517.5,550.5,575.0,496.5,5.0,27355.0,4
2023-05-11 13:45:00,p2404-P-6900,p2404-P-6900,575.0,0.0,0.0,0.0,575.0,575.0,575.0,575.0,517.5,517.5,550.5,575.0,496.5,5.0,27355.0,4
2023-05-11 14:15:00,p2404-P-6900,p2404-P-6900,566.5,1.0,5665.0,0.0,575.0,575.0,566.5,575.0,517.5,517.5,550.5,575.0,496.5,6.0,33020.0,4
2023-05-11 14:45:00,p2404-P-6900,p2404-P-6900,566.5,0.0,0.0,0.0,566.5,566.5,566.5,566.5,517.5,517.5,550.5,575.0,496.5,6.0,33020.0,4
2023-05-11 15:00:00,p2404-P-6900,p2404-P-6900,566.5,0.0,0.0,0.0,566.5,566.5,566.5,566.5,517.5,517.5,550.5,575.0,496.5,6.0,33020.0,4
