StockID,StockName,截止日,合约交易代码,合约简称,标的证券代码,标的证券名称,标的证券类型,行权方式,期权类型,合约单位,行权价,首个交易日,最后交易日,行权日,行权交割日,到期日,合约未平仓数,合约前收盘价,合约前结算价,标的证券前收盘,是否有涨跌幅限制,涨幅上限价格,跌幅下限价格,单位保证金,保证金计算比例参数一,保证金计算比例参数二,整手数,单笔限价申报下限,单笔限价申报上限,单笔市价申报下限,单笔市价申报上限,单笔报价申报下限,单笔报价申报上限,最小报价单位,期权合约状态信息,开仓状态,是否连续停牌,是否距离到期日不足5个交易日,最近5个交易日内合约是否发生过调整,是否新挂牌合约,上市地
OP90002443,沪深300ETF购3月3800,20231009,159919C2403M003800,沪深300ETF购3月3800,SZ159919,300ETF,ETF,欧式,认购,10000,3.8,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.2275,0.0,有,0.6103,0.0001,6868.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002564,沪深300ETF沽10月3400,20231009,159919P2310M003400,沪深300ETF沽10月3400,SZ159919,300ETF,ETF,欧式,认沽,10000,3.4,20230824,20231025,20231025,20231026,20231025,0.0,0.0,0.0015,0.0,有,0.2987,0.0001,2395.0,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002444,沪深300ETF购3月3900,20231009,159919C2403M003900,沪深300ETF购3月3900,SZ159919,300ETF,ETF,欧式,认购,10000,3.9,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.1757,0.0,有,0.5513,0.0001,5630.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002565,沪深300ETF沽10月3500,20231009,159919P2310M003500,沪深300ETF沽10月3500,SZ159919,300ETF,ETF,欧式,认沽,10000,3.5,20230824,20231025,20231025,20231026,20231025,0.0,0.0,0.0024,0.0,有,0.3196,0.0001,2474.0,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002445,沪深300ETF购3月4000,20231009,159919C2403M004000,沪深300ETF购3月4000,SZ159919,300ETF,ETF,欧式,认购,10000,4.0,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.1336,0.0,有,0.4992,0.0001,4209.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002566,沪深300ETF沽10月3600,20231009,159919P2310M003600,沪深300ETF沽10月3600,SZ159919,300ETF,ETF,欧式,认沽,10000,3.6,20230824,20231025,20231025,20231026,20231025,0.0,0.0,0.0061,0.0,有,0.3433,0.0001,2581.0,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002446,沪深300ETF购3月4100,20231009,159919C2403M004100,沪深300ETF购3月4100,SZ159919,300ETF,ETF,欧式,认购,10000,4.1,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.1006,0.0,有,0.4562,0.0001,3685.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002567,沪深300ETF沽10月3700,20231009,159919P2310M003700,沪深300ETF沽10月3700,SZ159919,300ETF,ETF,欧式,认沽,10000,3.7,20230824,20231025,20231025,20231026,20231025,0.0,0.0,0.0181,0.0,有,0.3753,0.0001,3494.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002689,沪深300ETF购11月3400,20231009,159919C2311M003400,沪深300ETF购11月3400,SZ159919,300ETF,ETF,欧式,认购,10000,3.4,20230928,20231122,20231122,20231123,20231122,0.0,0.0,0.4538,0.0,有,0.8366,0.071,9131.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
OP90002447,沪深300ETF购3月4200,20231009,159919C2403M004200,沪深300ETF购3月4200,SZ159919,300ETF,ETF,欧式,认购,10000,4.2,20230727,20240327,20240327,20240328,20240327,0.0,0.0,0.075,0.0,有,0.4206,0.0001,3429.6,12.0,7.0,1.0,1.0,50.0,1.0,10.0,1.0,50.0,0.0001,,,,,,,深圳证券交易所
