time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,bv1,bp1,ap1,av1,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 20:55:47,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,0.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 21:01:25,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,1.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 21:03:01,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,1.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 21:03:01,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,2.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 21:03:24,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,2.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 21:08:44,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,2,2.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 21:12:58,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,7.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 21:15:53,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,7.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 21:33:02,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,8.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 21:33:03,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,8.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 22:03:22,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,9.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 22:03:23,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,9.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 22:40:14,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,10.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 22:40:15,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,10.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-09 22:57:38,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,10.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:01:13,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,10.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:01:34,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,11.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:01:37,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,11.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:18:58,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,5,168.0,194.0,5,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:18:59,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,6,168.0,194.0,6,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:19:02,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,7,168.0,194.0,7,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:19:09,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,2,168.0,194.0,2,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:19:11,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,168.0,194.0,1,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:19:12,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,11.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:19:13,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,17.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:42:25,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,18.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 09:42:26,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,18.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 10:12:30,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,18.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 10:30:26,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,18.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 11:27:29,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,18.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 11:29:48,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,8.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 13:30:58,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,8.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 13:31:43,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,9.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 14:01:28,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,9.5,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
2023-05-10 14:01:30,l2403-C-8300,l2403-C-8300,181.5,0.0,0.0,0.0,1,10.0,0.0,0,181.5,0.0,0.0,0.0,0.0,0.0,0
