time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,bv1,bp1,ap1,av1,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 19:10:58,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:56:43,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:56:54,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:57:58,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:15,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:18,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:21,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:29,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:34,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:39,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:49,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:50,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:50,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:51,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:51,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:52,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:52,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:53,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:54,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:54,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:54,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:55,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:55,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
2023-05-09 20:58:57,OI2311,OI311,8226.0,0.0,0.0,0.0,0,0.0,0.0,0,8226.0,8243.0,0.0,0.0,0.0,0.0,42313
