time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 21:30:00,pp2306,pp2306,7346.0,4028.0,147875155.0,-1171.0,7349.0,7356.0,7326.0,7336.0,7394.0,7336.0,7349.0,7356.0,7326.0,4028.0,147875155.0,41022
2023-05-09 22:00:00,pp2306,pp2306,7355.0,2391.0,87859250.0,-771.0,7344.0,7358.0,7340.0,7346.0,7394.0,7336.0,7349.0,7358.0,7326.0,6419.0,235734405.0,40251
2023-05-09 22:30:00,pp2306,pp2306,7339.0,2000.0,73471395.0,-681.0,7355.0,7357.0,7336.0,7355.0,7394.0,7336.0,7349.0,7358.0,7326.0,8419.0,309205800.0,39570
2023-05-09 23:00:00,pp2306,pp2306,7340.0,1400.0,51364080.0,-475.0,7339.0,7342.0,7332.0,7339.0,7394.0,7336.0,7349.0,7358.0,7326.0,9819.0,360569880.0,39095
2023-05-10 09:30:00,pp2306,pp2306,7344.0,3872.0,142375355.0,-1239.0,7353.0,7362.0,7344.0,7340.0,7394.0,7336.0,7349.0,7362.0,7326.0,13691.0,502945235.0,37856
2023-05-10 10:00:00,pp2306,pp2306,7332.0,3151.0,115595530.0,-1224.0,7344.0,7346.0,7327.0,7344.0,7394.0,7336.0,7349.0,7362.0,7326.0,16842.0,618540765.0,36632
2023-05-10 10:45:00,pp2306,pp2306,7331.0,2948.0,108049135.0,-882.0,7332.0,7339.0,7324.0,7332.0,7394.0,7336.0,7349.0,7362.0,7324.0,19790.0,726589900.0,35750
2023-05-10 11:15:00,pp2306,pp2306,7330.0,5742.0,210376050.0,-1538.0,7331.0,7339.0,7316.0,7331.0,7394.0,7336.0,7349.0,7362.0,7316.0,25532.0,936965950.0,34212
2023-05-10 13:45:00,pp2306,pp2306,7330.0,3026.0,110832735.0,-648.0,7330.0,7337.0,7317.0,7330.0,7394.0,7336.0,7349.0,7362.0,7316.0,28558.0,1047798685.0,33564
2023-05-10 14:15:00,pp2306,pp2306,7327.0,2656.0,97337545.0,-516.0,7330.0,7341.0,7320.0,7330.0,7394.0,7336.0,7349.0,7362.0,7316.0,31214.0,1145136230.0,33048
2023-05-10 14:45:00,pp2306,pp2306,7341.0,801.0,29365065.0,-197.0,7327.0,7341.0,7326.0,7327.0,7394.0,7336.0,7349.0,7362.0,7316.0,32015.0,1174501295.0,32851
2023-05-10 15:00:00,pp2306,pp2306,7345.0,730.0,26802035.0,-124.0,7341.0,7349.0,7337.0,7341.0,7394.0,7336.0,7349.0,7362.0,7316.0,32745.0,1201303330.0,32727
