time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-10 21:30:00,au2312C480,au2312C480,10.98,1.0,10980.0,1.0,10.98,10.98,10.82,10.82,11.36,10.82,10.98,10.98,10.98,1.0,10980.0,57
2023-05-10 22:00:00,au2312C480,au2312C480,10.98,0.0,0.0,0.0,10.98,10.98,10.98,10.98,11.36,10.82,10.98,10.98,10.98,1.0,10980.0,57
2023-05-10 22:30:00,au2312C480,au2312C480,10.98,0.0,0.0,0.0,10.98,10.98,10.98,10.98,11.36,10.82,10.98,10.98,10.98,1.0,10980.0,57
2023-05-10 23:00:00,au2312C480,au2312C480,10.98,0.0,0.0,0.0,10.98,10.98,10.98,10.98,11.36,10.82,10.98,10.98,10.98,1.0,10980.0,57
2023-05-10 23:30:00,au2312C480,au2312C480,10.5,2.0,21160.0,-2.0,10.98,10.98,10.5,10.98,11.36,10.82,10.98,10.98,10.5,3.0,32140.0,55
2023-05-11,au2312C480,au2312C480,10.5,0.0,0.0,0.0,10.5,10.5,10.5,10.5,11.36,10.82,10.98,10.98,10.5,3.0,32140.0,55
2023-05-11 00:30:00,au2312C480,au2312C480,10.5,0.0,0.0,0.0,10.5,10.5,10.5,10.5,11.36,10.82,10.98,10.98,10.5,3.0,32140.0,55
2023-05-11 01:00:00,au2312C480,au2312C480,10.5,0.0,0.0,0.0,10.5,10.5,10.5,10.5,11.36,10.82,10.98,10.98,10.5,3.0,32140.0,55
2023-05-11 01:30:00,au2312C480,au2312C480,10.5,0.0,0.0,0.0,10.5,10.5,10.5,10.5,11.36,10.82,10.98,10.98,10.5,3.0,32140.0,55
2023-05-11 02:00:00,au2312C480,au2312C480,10.5,0.0,0.0,0.0,10.5,10.5,10.5,10.5,11.36,10.82,10.98,10.98,10.5,3.0,32140.0,55
2023-05-11 02:30:00,au2312C480,au2312C480,10.5,0.0,0.0,0.0,10.5,10.5,10.5,10.5,11.36,10.82,10.98,10.98,10.5,3.0,32140.0,55
2023-05-11 09:30:00,au2312C480,au2312C480,10.5,0.0,0.0,0.0,10.5,10.5,10.5,10.5,11.36,10.82,10.98,10.98,10.5,3.0,32140.0,55
2023-05-11 10:00:00,au2312C480,au2312C480,10.5,0.0,0.0,0.0,10.5,10.5,10.5,10.5,11.36,10.82,10.98,10.98,10.5,3.0,32140.0,55
2023-05-11 10:45:00,au2312C480,au2312C480,10.88,1.0,10880.0,-1.0,10.5,10.88,10.5,10.5,11.36,10.82,10.98,10.98,10.5,4.0,43020.0,54
2023-05-11 11:15:00,au2312C480,au2312C480,10.88,0.0,0.0,0.0,10.88,10.88,10.88,10.88,11.36,10.82,10.98,10.98,10.5,4.0,43020.0,54
2023-05-11 13:45:00,au2312C480,au2312C480,10.88,0.0,0.0,0.0,10.88,10.88,10.88,10.88,11.36,10.82,10.98,10.98,10.5,4.0,43020.0,54
2023-05-11 14:15:00,au2312C480,au2312C480,10.88,0.0,0.0,0.0,10.88,10.88,10.88,10.88,11.36,10.82,10.98,10.98,10.5,4.0,43020.0,54
2023-05-11 14:45:00,au2312C480,au2312C480,10.88,0.0,0.0,0.0,10.88,10.88,10.88,10.88,11.36,10.82,10.98,10.98,10.5,4.0,43020.0,54
2023-05-11 15:00:00,au2312C480,au2312C480,10.88,0.0,0.0,0.0,10.88,10.88,10.88,10.88,11.36,10.82,10.98,10.98,10.5,4.0,43020.0,54
