time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 21:30:00,FG2308,FG2308,1724.0,4929.0,8482809.0,-162.0,1722.0,1729.0,1713.0,1719.0,1748.0,1719.0,1722.0,1729.0,1713.0,4929.0,8482809.0,62782
2023-05-09 22:00:00,FG2308,FG2308,1736.0,2993.0,5158875.0,-1102.0,1724.0,1736.0,1714.0,1724.0,1748.0,1719.0,1722.0,1736.0,1713.0,7922.0,13641684.0,61680
2023-05-09 22:30:00,FG2308,FG2308,1723.0,706.0,1224360.0,-477.0,1736.0,1736.0,1722.0,1736.0,1748.0,1719.0,1722.0,1736.0,1713.0,8628.0,14866044.0,61203
2023-05-09 23:00:00,FG2308,FG2308,1720.0,670.0,1145112.0,-264.0,1723.0,1723.0,1715.0,1723.0,1748.0,1719.0,1722.0,1736.0,1713.0,9298.0,16011156.0,60939
2023-05-10 09:30:00,FG2308,FG2308,1739.0,2300.0,4006992.0,-678.0,1720.0,1746.0,1720.0,1720.0,1748.0,1719.0,1722.0,1746.0,1713.0,11598.0,20018148.0,60261
2023-05-10 10:00:00,FG2308,FG2308,1731.0,1889.0,3260414.0,372.0,1739.0,1739.0,1727.0,1739.0,1748.0,1719.0,1722.0,1746.0,1713.0,13487.0,23278562.0,60633
2023-05-10 10:45:00,FG2308,FG2308,1732.0,628.0,1098043.0,-5.0,1731.0,1736.0,1726.0,1731.0,1748.0,1719.0,1722.0,1746.0,1713.0,14115.0,24376605.0,60628
2023-05-10 11:15:00,FG2308,FG2308,1734.0,239.0,412753.0,-112.0,1732.0,1736.0,1726.0,1732.0,1748.0,1719.0,1722.0,1746.0,1713.0,14354.0,24789358.0,60516
2023-05-10 13:45:00,FG2308,FG2308,1730.0,534.0,922218.0,-34.0,1734.0,1738.0,1722.0,1734.0,1748.0,1719.0,1722.0,1746.0,1713.0,14888.0,25711576.0,60482
2023-05-10 14:15:00,FG2308,FG2308,1728.0,559.0,965393.0,-70.0,1730.0,1732.0,1727.0,1730.0,1748.0,1719.0,1722.0,1746.0,1713.0,15447.0,26676969.0,60412
2023-05-10 14:45:00,FG2308,FG2308,1736.0,510.0,880770.0,-94.0,1728.0,1737.0,1727.0,1728.0,1748.0,1719.0,1722.0,1746.0,1713.0,15957.0,27557739.0,60318
2023-05-10 15:00:00,FG2308,FG2308,1737.0,323.0,557821.0,-75.0,1736.0,1740.0,1735.0,1736.0,1748.0,1719.0,1722.0,1746.0,1713.0,16280.0,28115560.0,60243
