time,symbol_id,symbol_name,last,trade_volume,trade_amount,open_interest_change,open,high,low,close,yesterday_settlementprice,yesterday_close,today_open,today_high,today_low,volume,amount,open_interest
2023-05-09 21:30:00,cs2311,cs2311,2817.0,4428.0,125156520.0,568.0,2844.0,2846.0,2814.0,2851.0,2854.0,2851.0,2844.0,2846.0,2814.0,4428.0,125156520.0,56902
2023-05-09 22:00:00,cs2311,cs2311,2806.0,2451.0,68840130.0,87.0,2816.0,2817.0,2801.0,2817.0,2854.0,2851.0,2844.0,2846.0,2801.0,6879.0,193996650.0,56989
2023-05-09 22:30:00,cs2311,cs2311,2805.0,1058.0,29669540.0,0.0,2806.0,2807.0,2801.0,2806.0,2854.0,2851.0,2844.0,2846.0,2801.0,7937.0,223666190.0,56989
2023-05-09 23:00:00,cs2311,cs2311,2790.0,1623.0,45387800.0,153.0,2804.0,2804.0,2787.0,2805.0,2854.0,2851.0,2844.0,2846.0,2787.0,9560.0,269053990.0,57142
2023-05-10 09:30:00,cs2311,cs2311,2781.0,3387.0,94157860.0,160.0,2790.0,2794.0,2772.0,2790.0,2854.0,2851.0,2844.0,2846.0,2772.0,12947.0,363211850.0,57302
2023-05-10 10:00:00,cs2311,cs2311,2780.0,1388.0,38589810.0,49.0,2781.0,2783.0,2776.0,2781.0,2854.0,2851.0,2844.0,2846.0,2772.0,14335.0,401801660.0,57351
2023-05-10 10:45:00,cs2311,cs2311,2786.0,2005.0,55843780.0,-278.0,2780.0,2790.0,2780.0,2780.0,2854.0,2851.0,2844.0,2846.0,2772.0,16340.0,457645440.0,57073
2023-05-10 11:15:00,cs2311,cs2311,2795.0,2296.0,64094290.0,-211.0,2786.0,2799.0,2785.0,2786.0,2854.0,2851.0,2844.0,2846.0,2772.0,18636.0,521739730.0,56862
2023-05-10 13:45:00,cs2311,cs2311,2802.0,1595.0,44656980.0,72.0,2795.0,2809.0,2790.0,2795.0,2854.0,2851.0,2844.0,2846.0,2772.0,20231.0,566396710.0,56934
2023-05-10 14:15:00,cs2311,cs2311,2796.0,1015.0,28405430.0,-24.0,2802.0,2803.0,2794.0,2802.0,2854.0,2851.0,2844.0,2846.0,2772.0,21246.0,594802140.0,56910
2023-05-10 14:45:00,cs2311,cs2311,2798.0,497.0,13898960.0,48.0,2796.0,2799.0,2794.0,2796.0,2854.0,2851.0,2844.0,2846.0,2772.0,21743.0,608701100.0,56958
2023-05-10 15:00:00,cs2311,cs2311,2800.0,479.0,13406110.0,52.0,2798.0,2802.0,2797.0,2798.0,2854.0,2851.0,2844.0,2846.0,2772.0,22222.0,622107210.0,57010
